Probe	Ensembl
DLG5_IL3296386	ENSG00000151208
POLR3A_IL3296512	ENSG00000148606
RPS24_IL3253438	ENSG00000138326
ZMIZ1_IL3253683	ENSG00000108175
PPIF_IL3253880	ENSG00000108179
ZCCHC24_IL3296981	ENSG00000165424
EIF5A_IL3708422	ENSG00000132507
ANXA11_IL3297536	ENSG00000122359
TSPAN14_IL3254521	ENSG00000108219
SH2D4B_IL3254609	ENSG00000178217
GHITM_IL3255220	ENSG00000165678
CDHR1_IL3255311	ENSG00000148600
WAPAL_IL3298738	ENSG00000062650
LDB3_IL3255972	ENSG00000122367
BMPR1A_IL3256074	ENSG00000107779
MMRN2_IL3298924	ENSG00000173269
SNCG_IL3256164	ENSG00000173267
GLUD1_IL3298977	ENSG00000148672
FAM35A_IL3256279	ENSG00000122376
MINPP1_IL3256560	ENSG00000107789
PAPSS2_IL3256590	ENSG00000198682
ATAD1_IL3299255	ENSG00000138138
PTEN_IL3256689	ENSG00000171862
RNLS_IL3299408	ENSG00000184719
ANKRD22_IL3299469	ENSG00000152766
STAMBPL1_IL3257031	ENSG00000138134
ACTA2_IL3299504	ENSG00000107796
FAS_IL3257098	ENSG00000026103
IFIT2_IL3257192	ENSG00000119922
LIPA_IL3299585	ENSG00000107798
IFIT3_IL3257204	ENSG00000119917
IFIT1_IL3257246	ENSG00000185745
IFIT5_IL3257268	ENSG00000152778
PANK1_IL3299705	ENSG00000152782
KIF20B_IL3257338	ENSG00000138182
HTR7_IL3299945	ENSG00000148680
RPP30_IL3257559	ENSG00000148688
PCGF5_IL3257670	ENSG00000180628
HECTD2_IL3257750	ENSG00000165338
TNKS2_IL3257850	ENSG00000107854
FGFBP3_IL3300211	ENSG00000174721
BTAF1_IL3257938	ENSG00000095564
MARCH5_IL3258092	ENSG00000198060
IDE_IL3300350	ENSG00000119912
KIF11_IL3258168	ENSG00000138160
HHEX_IL3258221	ENSG00000152804
EXOC6_IL3258260	ENSG00000138190
MYOF_IL3300597	ENSG00000138119
CEP55_IL3258444	ENSG00000138180
PDE6C_IL3258671	ENSG00000095464
FRA10AC1_IL3300793	ENSG00000148690
PIPSL_IL3300869	ENSG00000180764
PLCE1_IL3258477	ENSG00000138193
NOC3L_IL3301011	ENSG00000173145
HELLS_IL3258910	ENSG00000119969
CYP2C8_IL3301141	ENSG00000138115
PDLIM1_IL3301218	ENSG00000107438
SORBS1_IL3301263	ENSG00000095637
ALDH18A1_IL3301512	ENSG00000059573
TCTN3_IL3301556	ENSG00000119977
ENTPD1_IL3259253	ENSG00000138185
CC2D2B_IL3259367	ENSG00000188649
CCNJ_IL3259400	ENSG00000107443
BLNK_IL3301713	ENSG00000095585
DNTT_IL3259503	ENSG00000107447
TM9SF3_IL3301857	ENSG00000077147
PIK3AP1_IL3301914	ENSG00000155629
LCOR_IL3259631	ENSG00000196233
C10orf12_IL3259703	ENSG00000155640
ARHGAP19_IL3302187	ENSG00000213390
FRAT1_IL3259785	ENSG00000165879
FRAT2_IL3302229	ENSG00000181274
RRP12_IL3302240	ENSG00000052749
GLT8D2_IL3468888	ENSG00000171314
EXOSC1_IL3302328	ENSG00000171311
ZDHHC16_IL3259836	ENSG00000171307
MMS19_IL3302360	ENSG00000155229
UBTD1_IL3259888	ENSG00000165886
ANKRD2_IL3259920	ENSG00000165887
MORN4_IL3302467	ENSG00000171160
PI4K2A_IL3259978	ENSG00000155252
AVPI1_IL3302495	ENSG00000119986
MARVELD1_IL3260001	ENSG00000155254
ZFYVE27_IL3260018	ENSG00000155256
SFRP5_IL3302533	ENSG00000120057
LOXL4_IL3302693	ENSG00000138131
PYROXD2_IL3302740	ENSG00000119943
HPS1_IL3302805	ENSG00000107521
CNNM1_IL3260265	ENSG00000119946
GOT1_IL3302990	ENSG00000120053
SLC25A28_IL3303059	ENSG00000155287
ENTPD7_IL3260383	ENSG00000198018
COX15_IL3303109	ENSG00000014919
CUTC_IL3260423	ENSG00000119929
ABCC2_IL3260447	ENSG00000023839
DNMBP_IL3303165	ENSG00000107554
ERLIN1_IL3303255	ENSG00000107566
CHUK_IL3303300	ENSG00000213341
CWF19L1_IL3303339	ENSG00000095485
BLOC1S2_IL3303392	ENSG00000196072
PKD2L1_IL3303407	ENSG00000107593
SCD_IL3260586	ENSG00000099194
WNT8B_IL3260636	ENSG00000075290
SEC31B_IL3303478	ENSG00000075826
NDUFB8_IL3303530	ENSG00000166136
HIF1AN_IL3260666	ENSG00000166135
FAM178A_IL3260829	ENSG00000119906
SEMA4G_IL3260895	ENSG00000095539
MRPL43_IL3303652	ENSG00000055950
C10orf2_IL3260937	ENSG00000107815
LZTS2_IL3260957	ENSG00000107816
PDZD7_IL3303683	ENSG00000186862
SFXN3_IL3260985	ENSG00000107819
KAZALD1_IL3261009	ENSG00000107821
BTRC_IL3261165	ENSG00000166167
POLL_IL3303870	ENSG00000166169
DPCD_IL3261255	ENSG00000166171
FBXW4P1_IL3939277	ENSG00000230701
NPM3_IL3304004	ENSG00000107833
MGEA5_IL3304012	ENSG00000198408
KCNIP2_IL3304073	ENSG00000120049
C10orf76_IL3304116	ENSG00000120029
HPS6_IL3261419	ENSG00000166189
LDB1_IL3304215	ENSG00000198728
PPRC1_IL3261447	ENSG00000148840
NOLC1_IL3261492	ENSG00000166197
ELOVL3_IL3261532	ENSG00000119915
GBF1_IL3261544	ENSG00000107862
NFKB2_IL3261643	ENSG00000077150
PSD_IL3304301	ENSG00000059915
CUEDC2_IL3304355	ENSG00000107874
C10orf95_IL3304385	ENSG00000120055
TMEM180_IL3261723	ENSG00000138111
ACTR1A_IL3304406	ENSG00000138107
SUFU_IL3261765	ENSG00000107882
TRIM8_IL3261820	ENSG00000171206
ARL3_IL3304475	ENSG00000138175
SFXN2_IL3261859	ENSG00000156398
CYP17A1_IL3304522	ENSG00000148795
C10orf32_IL3261952	ENSG00000166275
AS3MT_IL3261923	ENSG00000214435
CNNM2_IL3261971	ENSG00000148842
NT5C2_IL3304624	ENSG00000076685
PCGF6_IL3304718	ENSG00000156374
TAF5_IL3262165	ENSG00000148835
USMG5_IL3304746	ENSG00000173915
PDCD11_IL3262198	ENSG00000148843
CALHM2_IL3304767	ENSG00000138172
CALHM1_IL3304785	ENSG00000185933
SH3PXD2A_IL3304853	ENSG00000107957
OBFC1_IL3305017	ENSG00000107960
SLK_IL3262433	ENSG00000065613
COL17A1_IL3305081	ENSG00000065618
GSTO1_IL3262509	ENSG00000148834
GSTO2_IL3262535	ENSG00000065621
ITPRIP_IL3305313	ENSG00000148841
SORCS3_IL3262715	ENSG00000156395
XPNPEP1_IL3306299	ENSG00000108039
ADD3_IL3263555	ENSG00000148700
MXI1_IL3263624	ENSG00000119950
SMNDC1_IL3306516	ENSG00000119953
DUSP5_IL3263743	ENSG00000138166
SMC3_IL3263790	ENSG00000108055
PDCD4_IL3263944	ENSG00000150593
SHOC2_IL3264004	ENSG00000108061
ADRA2A_IL3264059	ENSG00000150594
GPAM_IL3306984	ENSG00000119927
ACSL5_IL3264326	ENSG00000197142
ZDHHC6_IL3307120	ENSG00000023041
VTI1A_IL3264391	ENSG00000151532
TCF7L2_IL3264621	ENSG00000148737
CASP7_IL3264948	ENSG00000165806
DCLRE1A_IL3307680	ENSG00000198924
NHLRC2_IL3265047	ENSG00000196865
TDRD1_IL3265175	ENSG00000095627
AFAP1L2_IL3307851	ENSG00000169129
ABLIM1_IL3307939	ENSG00000099204
FAM160B1_IL3265432	ENSG00000151553
TRUB1_IL3265494	ENSG00000165832
C10orf82_IL3308378	ENSG00000165863
KIAA1598_IL3308489	ENSG00000187164
SLC18A2_IL3266279	ENSG00000165646
PDZD8_IL3308619	ENSG00000165650
RAB11FIP2_IL3308864	ENSG00000107560
NANOS1_IL3266934	ENSG00000188613
EIF3A_IL3309215	ENSG00000107581
FAM45A_IL3990825	ENSG00000119979
SFXN4_IL3309345	ENSG00000183605
PRDX3_IL3309383	ENSG00000165672
GRK5_IL3267036	ENSG00000198873
RGS10_IL3309602	ENSG00000148908
TIAL1_IL3309629	ENSG00000151923
BAG3_IL3267314	ENSG00000151929
INPP5F_IL3267382	ENSG00000198825
SEC23IP_IL3267455	ENSG00000107651
WDR11_IL3267678	ENSG00000120008
FGFR2_IL3310041	ENSG00000066468
ATE1_IL3310413	ENSG00000107669
NSMCE4A_IL3310479	ENSG00000107672
PLEKHA1_IL3268274	ENSG00000107679
HTRA1_IL3268333	ENSG00000166033
FAM24B_IL3310675	ENSG00000138161
C10orf88_IL3310725	ENSG00000119965
PSTK_IL3268548	ENSG00000095574
ACADSB_IL3268588	ENSG00000196177
BUB3_IL3268669	ENSG00000154473
OAT_IL3311157	ENSG00000065154
LHPP_IL3269065	ENSG00000107902
FAM53B_IL3311269	ENSG00000189319
METTL10_IL3311342	ENSG00000203791
FAM175B_IL3269280	ENSG00000165660
ZRANB1_IL3269328	ENSG00000019995
CTBP2_IL3311417	ENSG00000175029
UROS_IL3311715	ENSG00000188690
BCCIP_IL3269662	ENSG00000107949
DHX32_IL3311775	ENSG00000089876
FANK1_IL3269694	ENSG00000203780
ADAM12_IL3311832	ENSG00000148848
DOCK1_IL3269939	ENSG00000150760
PTPRE_IL3270270	ENSG00000132334
MKI67_IL3312490	ENSG00000148773
MGMT_IL3270840	ENSG00000170430
GLRX3_IL3271018	ENSG00000108010
PPP2R2D_IL3271687	ENSG00000175470
JAKMIP3_IL3271864	ENSG00000188385
DPYSL4_IL3271910	ENSG00000151640
STK32C_IL3314162	ENSG00000165752
LRRC27_IL3272027	ENSG00000148814
PWWP2B_IL3272106	ENSG00000171813
C10orf91_IL3272148	ENSG00000180066
INPP5A_IL3272205	ENSG00000068383
KNDC1_IL3272566	ENSG00000171798
UTF1_IL3272686	ENSG00000171794
VENTX_IL3272706	ENSG00000151650
ADAM8_IL3315024	ENSG00000151651
TUBGCP2_IL3315114	ENSG00000130640
ZNF511_IL3272736	ENSG00000198546
CALY_IL3315181	ENSG00000130643
PRAP1_IL3272761	ENSG00000165828
ECHS1_IL3315231	ENSG00000127884
PAOX_IL3272795	ENSG00000148832
MTG1_IL3272834	ENSG00000148824
CYP2E1_IL3272981	ENSG00000130649
ODF3_IL3315487	ENSG00000177947
RIC8A_IL3315512	ENSG00000177963
SIRT3_IL3357785	ENSG00000142082
PSMD13_IL3315549	ENSG00000185627
NLRP6_IL3315584	ENSG00000174885
IFITM2_IL3315658	ENSG00000185201
IFITM1_IL3315675	ENSG00000185885
IFITM3_IL3357840	ENSG00000142089
B4GALNT4_IL3315712	ENSG00000182272
PKP3_IL3315802	ENSG00000184363
SIGIRR_IL3357885	ENSG00000185187
PTDSS2_IL3315835	ENSG00000174915
RNH1_IL3358049	ENSG00000023191
HRAS_IL3358090	ENSG00000174775
RASSF7_IL3315952	ENSG00000099849
IRF7_IL3358174	ENSG00000185507
SCT_IL3358241	ENSG00000070031
DRD4_IL3316057	ENSG00000069696
DEAF1_IL3358262	ENSG00000177030
TMEM80_IL3316126	ENSG00000177042
EPS8L2_IL3316149	ENSG00000177106
TALDO1_IL3316208	ENSG00000177156
PDDC1_IL3358361	ENSG00000177225
CEND1_IL3358393	ENSG00000184524
SLC25A22_IL3358401	ENSG00000177542
PNPLA2_IL3316287	ENSG00000177666
CD151_IL3316344	ENSG00000177697
POLR2L_IL3358492	ENSG00000177700
TSPAN4_IL3316375	ENSG00000214063
CHID1_IL3358538	ENSG00000177830
AP2A2_IL3316447	ENSG00000183020
TOLLIP_IL3358742	ENSG00000078902
BRSK2_IL3316834	ENSG00000174672
MOB2_IL3358809	ENSG00000182208
DUSP8_IL3358854	ENSG00000184545
KRTAP5-1_IL3358888	ENSG00000205869
CTSD_IL3358950	ENSG00000244242
LSP1_IL3317071	ENSG00000130592
TNNT3_IL3317117	ENSG00000130595
MRPL23_IL3317145	ENSG00000214026
IGF2_IL3359134	ENSG00000167244
ASCL2_IL3359224	ENSG00000183734
C11orf21_IL3359230	ENSG00000110665
TSPAN32_IL3317253	ENSG00000064201
CD81_IL3317309	ENSG00000110651
TSSC4_IL3317338	ENSG00000184281
TRPM5_IL3359267	ENSG00000070985
KCNQ1_IL3317352	ENSG00000053918
CDKN1C_IL3359432	ENSG00000129757
SLC22A18AS_IL3359448	ENSG00000254827
SLC22A18_IL3317517	ENSG00000110628
NAP1L4_IL3359469	ENSG00000205531
CARS_IL3359529	ENSG00000110619
OSBPL5_IL3359601	ENSG00000021762
ZNF195_IL3359751	ENSG00000005801
CHRNA10_IL3359897	ENSG00000129749
NUP98_IL3359910	ENSG00000110713
PGAP2_IL3317868	ENSG00000148985
RHOG_IL3360006	ENSG00000177105
STIM1_IL3317915	ENSG00000167323
RRM1_IL3318009	ENSG00000167325
TRIM21_IL3360142	ENSG00000132109
OR52K2_IL3318115	ENSG00000181963
OR52K1_IL3318136	ENSG00000196778
TRIM68_IL3360189	ENSG00000167333
HBB_IL3360401	ENSG00000244734
HBD_IL3360417	ENSG00000223609
UBQLNL_IL3360553	ENSG00000175518
TRIM6_IL3318390	ENSG00000258659
TRIM22_IL3318443	ENSG00000132274
OR52N4_IL3318500	ENSG00000181074
TRIM5_IL3360622	ENSG00000132256
C11orf42_IL3318595	ENSG00000180878
FAM160A2_IL3360772	ENSG00000051009
SMPD1_IL3318666	ENSG00000166311
APBB1_IL3360826	ENSG00000166313
HPX_IL3360874	ENSG00000110169
TRIM3_IL3360901	ENSG00000110171
ARFIP2_IL3360941	ENSG00000132254
DNHD1_IL3318844	ENSG00000179532
RRP8_IL3360982	ENSG00000132275
ILK_IL3318890	ENSG00000166333
TAF10_IL3361021	ENSG00000166337
TPP1_IL3361041	ENSG00000166340
DCHS1_IL3361072	ENSG00000166341
MRPL17_IL3361116	ENSG00000158042
ZNF215_IL3318989	ENSG00000149054
OLFML1_IL3319119	ENSG00000183801
PPFIBP2_IL3319137	ENSG00000166387
CYB5R2_IL3361381	ENSG00000166394
TUB_IL3319352	ENSG00000166402
RIC3_IL3361621	ENSG00000166405
STK33_IL3361811	ENSG00000130413
RPL27A_IL3319613	ENSG00000166441
ST5_IL3361971	ENSG00000166444
NRIP3_IL3362159	ENSG00000175352
SCUBE2_IL3362191	ENSG00000175356
DENND5A_IL3362263	ENSG00000184014
IPO7_IL3319840	ENSG00000205339
ZNF143_IL3319898	ENSG00000166478
WEE1_IL3319937	ENSG00000166483
SWAP70_IL3319997	ENSG00000133789
SBF2_IL3362468	ENSG00000133812
ADM_IL3320123	ENSG00000148926
AMPD3_IL3320169	ENSG00000133805
RNF141_IL3362795	ENSG00000110315
LYVE1_IL3362826	ENSG00000133800
MRVI1_IL3362852	ENSG00000072952
CTR9_IL3320301	ENSG00000198730
EIF4G2_IL3362719	ENSG00000110321
ZBED5_IL3362934	ENSG00000236287
USP47_IL3320604	ENSG00000170242
DKK3_IL3363266	ENSG00000050165
MICAL2_IL3320717	ENSG00000133816
MICALCL_IL3320819	ENSG00000133808
PARVA_IL3320865	ENSG00000197702
ARNTL_IL3321150	ENSG00000133794
BTBD10_IL3363645	ENSG00000148925
FAR1_IL3321269	ENSG00000197601
SPON1_IL3321361	ENSG00000152268
RRAS2_IL3363868	ENSG00000133818
COPB1_IL3363923	ENSG00000129083
PSMA1_IL3363979	ENSG00000129084
PDE3B_IL3321512	ENSG00000152270
CYP2R1_IL3364095	ENSG00000186104
SOX6_IL3364306	ENSG00000110693
C11orf58_IL3322048	ENSG00000110696
PLEKHA7_IL3364525	ENSG00000166689
PIK3C2A_IL3364759	ENSG00000011405
NUCB2_IL3322251	ENSG00000070081
KCNJ11_IL3364869	ENSG00000187486
SERGEF_IL3365136	ENSG00000129158
TPH1_IL3365203	ENSG00000129167
SAAL1_IL3365249	ENSG00000166788
HPS5_IL3365360	ENSG00000110756
GTF2H1_IL3322717	ENSG00000110768
LDHA_IL3322775	ENSG00000134333
LDHC_IL3322807	ENSG00000166796
LDHAL6A_IL3322824	ENSG00000166800
TSG101_IL3365437	ENSG00000074319
UEVLD_IL3365487	ENSG00000151116
SPTY2D1_IL3365525	ENSG00000179119
TMEM86A_IL3322904	ENSG00000151117
ZDHHC13_IL3322958	ENSG00000177054
E2F8_IL3365776	ENSG00000129173
NAV2_IL3323052	ENSG00000166833
HTATIP2_IL3323413	ENSG00000109854
PRMT3_IL3323443	ENSG00000185238
ANO5_IL3323748	ENSG00000171714
GAS2_IL3323891	ENSG00000148935
CCDC34_IL3367036	ENSG00000109881
LGR4_IL3367096	ENSG00000205213
LIN7C_IL3367183	ENSG00000148943
HSP90AA1_IL3580179	ENSG00000080824
KIF18A_IL3367338	ENSG00000121621
MPPED2_IL3367673	ENSG00000066382
DNAJC24_IL3325263	ENSG00000170946
IMMP1L_IL3367965	ENSG00000148950
PAX6_IL3368054	ENSG00000007372
SNORA31_IL3512527	ENSG00000049449
EIF3M_IL3325680	ENSG00000149100
QSER1_IL3325768	ENSG00000060749
DEPDC7_IL3325820	ENSG00000121690
TCP11L1_IL3325839	ENSG00000176148
CSTF3_IL3368520	ENSG00000176102
HIPK3_IL3325907	ENSG00000110422
CD59_IL3368707	ENSG00000085063
FBXO3_IL3368748	ENSG00000110429
LMO2_IL3368814	ENSG00000135363
CAPRIN1_IL3326183	ENSG00000135387
NAT10_IL3326252	ENSG00000135372
ABTB2_IL3368940	ENSG00000166016
CAT_IL3326400	ENSG00000121691
APIP_IL3369249	ENSG00000149089
PDHX_IL3326540	ENSG00000110435
CD44_IL3326635	ENSG00000026508
TRIM44_IL3326842	ENSG00000166326
LDLRAD3_IL3326950	ENSG00000179241
COMMD9_IL3369762	ENSG00000110442
PRR5L_IL3327057	ENSG00000135362
TRAF6_IL3369890	ENSG00000175104
RAG1_IL3327143	ENSG00000166349
C11orf74_IL3327166	ENSG00000166352
API5_IL3327906	ENSG00000166181
TTC17_IL3327948	ENSG00000052841
ALKBH3_IL3328214	ENSG00000166199
EXT2_IL3328389	ENSG00000151348
CD82_IL3328520	ENSG00000085117
TSPAN18_IL3328600	ENSG00000157570
TP53I11_IL3371003	ENSG00000175274
PRDM11_IL3328745	ENSG00000019485
SLC35C1_IL3329018	ENSG00000181830
MAPK8IP1_IL3329069	ENSG00000121653
PEX16_IL3371303	ENSG00000121680
GYLTL1B_IL3329099	ENSG00000165905
PHF21A_IL3371339	ENSG00000135365
DGKZ_IL3329247	ENSG00000149091
MDK_IL3329343	ENSG00000110492
AMBRA1_IL3371544	ENSG00000110497
HARBI1_IL3371660	ENSG00000180423
ATG13_IL3329404	ENSG00000175224
ARHGAP1_IL3371673	ENSG00000175220
ZNF408_IL3329461	ENSG00000175213
CKAP5_IL3371719	ENSG00000175216
C11orf49_IL3329537	ENSG00000149179
ARFGAP2_IL3371928	ENSG00000149182
PACSIN3_IL3371964	ENSG00000165912
DDB2_IL3329649	ENSG00000134574
ACP2_IL3372097	ENSG00000134575
NR1H3_IL3329685	ENSG00000025434
MADD_IL3329724	ENSG00000110514
MYBPC3_IL3372129	ENSG00000134571
SPI1_IL3372174	ENSG00000066336
SLC39A13_IL3329793	ENSG00000165915
PSMC3_IL3372209	ENSG00000165916
RAPSN_IL3372235	ENSG00000165917
CELF1_IL3372253	ENSG00000149187
PTPMT1_IL3329886	ENSG00000110536
NDUFS3_IL3329904	ENSG00000213619
KBTBD4_IL3372337	ENSG00000123444
MTCH2_IL3372368	ENSG00000109919
AGBL2_IL3372420	ENSG00000165923
FNBP4_IL3372459	ENSG00000109920
NUP160_IL3371986	ENSG00000030066
TNKS1BP1_IL3373675	ENSG00000149115
SSRP1_IL3373724	ENSG00000149136
SLC43A3_IL3373845	ENSG00000134802
RTN4RL2_IL3331262	ENSG00000186907
SLC43A1_IL3373893	ENSG00000149150
TIMM10_IL3373946	ENSG00000134809
UBE2L6_IL3373962	ENSG00000156587
SERPING1_IL3331355	ENSG00000149131
YPEL4_IL3374061	ENSG00000166793
CLP1_IL3331392	ENSG00000172409
ZDHHC5_IL3331433	ENSG00000156599
MED19_IL3374083	ENSG00000156603
C11orf31_IL3331603	ENSG00000211450
CTNND1_IL3331487	ENSG00000198561
LPXN_IL3374402	ENSG00000110031
CNTF_IL3331730	ENSG00000186660
GLYATL2_IL3374517	ENSG00000156689
FAM111B_IL3331903	ENSG00000189057
FAM111A_IL3331926	ENSG00000166801
OSBP_IL3374698	ENSG00000110048
STX3_IL3332131	ENSG00000166900
MRPL16_IL3374856	ENSG00000166902
GIF_IL3374874	ENSG00000134812
TCN1_IL3374890	ENSG00000134827
MS4A2_IL3332276	ENSG00000149534
MS4A6A_IL3374934	ENSG00000110077
MS4A4A_IL3332298	ENSG00000110079
MS4A14_IL3332334	ENSG00000166927
MS4A1_IL3332403	ENSG00000156738
CCDC86_IL3332548	ENSG00000110104
ZP1_IL3332576	ENSG00000149506
PRPF19_IL3375049	ENSG00000110107
TMEM109_IL3332615	ENSG00000110108
TMEM132A_IL3332626	ENSG00000006118
SLC15A3_IL3375091	ENSG00000110446
CD6_IL3332663	ENSG00000013725
CD5_IL3332729	ENSG00000110448
VPS37C_IL3375147	ENSG00000167987
VWCE_IL3375192	ENSG00000167992
DDB1_IL3375245	ENSG00000167986
DAK_IL3332838	ENSG00000149476
TMEM138_IL3332886	ENSG00000149483
TMEM216_IL3332913	ENSG00000187049
CPSF7_IL3375340	ENSG00000149532
SDHAF2_IL3332938	ENSG00000167985
DAGLA_IL3333116	ENSG00000134780
FEN1_IL3333226	ENSG00000168496
FADS1_IL3375545	ENSG00000149485
FADS2_IL3333247	ENSG00000134824
FADS3_IL3375582	ENSG00000221968
RAB3IL1_IL3375612	ENSG00000167994
BEST1_IL3333309	ENSG00000167995
FTH1_IL3375648	ENSG00000167996
INCENP_IL3333358	ENSG00000149503
ASRGL1_IL3333443	ENSG00000254454
AHNAK_IL3375735	ENSG00000124942
TUT1_IL3375840	ENSG00000149016
MTA2_IL3375862	ENSG00000149480
EML3_IL3375894	ENSG00000149499
ROM1_IL3333538	ENSG00000149489
B3GAT3_IL3375935	ENSG00000149541
GANAB_IL3375951	ENSG00000089597
INTS5_IL3375990	ENSG00000185085
C11orf83_IL3333572	ENSG00000162194
UBXN1_IL3376023	ENSG00000162191
GNG3_IL3333595	ENSG00000168000
HNRNPUL2_IL3376054	ENSG00000214753
TTC9C_IL3333603	ENSG00000162222
ZBTB3_IL3376121	ENSG00000185670
POLR2G_IL3333622	ENSG00000168002
TAF6L_IL3333647	ENSG00000162227
TMEM179B_IL3333668	ENSG00000185475
NXF1_IL3376155	ENSG00000162231
STX5_IL3376193	ENSG00000162236
WDR74_IL3376235	ENSG00000133316
SLC3A2_IL3333711	ENSG00000168003
HRASLS5_IL3376490	ENSG00000168004
LGALS12_IL3333877	ENSG00000133317
HRASLS2_IL3376512	ENSG00000133328
PLA2G16_IL3376529	ENSG00000176485
ATL3_IL3376560	ENSG00000184743
RTN3_IL3333942	ENSG00000133318
C11orf84_IL3333999	ENSG00000168005
MARK2_IL3334025	ENSG00000072518
RCOR2_IL3376677	ENSG00000167771
NAA40_IL3334087	ENSG00000110583
OTUB1_IL3334137	ENSG00000167770
MACROD1_IL3376714	ENSG00000133315
FLRT1_IL3334174	ENSG00000126500
STIP1_IL3334224	ENSG00000168439
FERMT3_IL3334257	ENSG00000149781
TRPT1_IL3376779	ENSG00000149743
NUDT22_IL3334277	ENSG00000149761
DNAJC4_IL3334304	ENSG00000110011
VEGFB_IL3334325	ENSG00000173511
FKBP2_IL3334339	ENSG00000173457
PLCB3_IL3334372	ENSG00000149782
BAD_IL3376832	ENSG00000002330
GPR137_IL3334415	ENSG00000173264
ESRRA_IL3334484	ENSG00000173153
TRMT112_IL3376867	ENSG00000173113
PRDX5_IL3334501	ENSG00000126432
CCDC88B_IL3334518	ENSG00000168071
RPS6KA4_IL3334571	ENSG00000162302
NRXN2_IL3376914	ENSG00000110076
RASGRP2_IL3376976	ENSG00000068831
PYGM_IL3377016	ENSG00000068976
SF1_IL3377044	ENSG00000168066
MAP4K2_IL3377091	ENSG00000168067
MEN1_IL3377149	ENSG00000133895
CDC42BPG_IL3377177	ENSG00000171219
EHD1_IL3377226	ENSG00000110047
PPP2R5B_IL3334749	ENSG00000068971
GPHA2_IL3377322	ENSG00000149735
BATF2_IL3377358	ENSG00000168062
ARL2_IL3334783	ENSG00000110025
SAC3D1_IL3334812	ENSG00000168061
NAALADL1_IL3377385	ENSG00000168060
CDCA5_IL3377423	ENSG00000146670
ZFPL1_IL3334831	ENSG00000162300
TM7SF2_IL3334884	ENSG00000149809
ZNHIT2_IL3377456	ENSG00000174276
FAU_IL3377463	ENSG00000149806
MRPL49_IL3334919	ENSG00000149792
SYVN1_IL3377474	ENSG00000162298
CAPN1_IL3334954	ENSG00000014216
SLC22A20_IL3335007	ENSG00000197847
POLA2_IL3335029	ENSG00000014138
CDC42EP2_IL3335070	ENSG00000149798
DPF2_IL3335089	ENSG00000133884
TIGD3_IL3335124	ENSG00000173825
SLC25A45_IL3377569	ENSG00000162241
FRMD8_IL3335131	ENSG00000126391
SCYL1_IL3335267	ENSG00000142186
LTBP3_IL3377669	ENSG00000168056
SSSCA1_IL3335327	ENSG00000173465
FAM89B_IL3335338	ENSG00000176973
KCNK7_IL3377737	ENSG00000173338
MAP3K11_IL3377752	ENSG00000173327
SIPA1_IL3335465	ENSG00000213445
RELA_IL3377789	ENSG00000173039
KAT5_IL3335517	ENSG00000172977
RNASEH2C_IL3377826	ENSG00000172922
CFL1_IL3377886	ENSG00000172757
SNX32_IL3335600	ENSG00000172803
MUS81_IL3335643	ENSG00000172732
EFEMP2_IL3377933	ENSG00000172638
CTSW_IL3335697	ENSG00000172543
FIBP_IL3377964	ENSG00000172500
CCDC85B_IL3335719	ENSG00000175602
FOSL1_IL3377988	ENSG00000175592
C11orf68_IL3378007	ENSG00000175573
DRAP1_IL3335736	ENSG00000175550
SART1_IL3335774	ENSG00000175467
EIF1AD_IL3378024	ENSG00000175376
BANF1_IL3335885	ENSG00000175334
CATSPER1_IL3378043	ENSG00000175294
SF3B2_IL3335907	ENSG00000087365
PACS1_IL3335952	ENSG00000175115
KLC2_IL3336043	ENSG00000174996
RAB1B_IL3336074	ENSG00000174903
CNIH2_IL3336094	ENSG00000174871
YIF1A_IL3378159	ENSG00000174851
CD248_IL3378183	ENSG00000174807
RIN1_IL3378191	ENSG00000174791
BRMS1_IL3378210	ENSG00000174744
B3GNT1_IL3378228	ENSG00000174684
SLC29A2_IL3378244	ENSG00000174669
MRPL11_IL3378281	ENSG00000174547
PELI3_IL3336220	ENSG00000174516
DPP3_IL3336238	ENSG00000254986
BBS1_IL3336277	ENSG00000174483
ZDHHC24_IL3378320	ENSG00000174165
ACTN3_IL3336324	ENSG00000248746
CTSF_IL3378344	ENSG00000174080
CCS_IL3336351	ENSG00000173992
RBM14_IL3336378	ENSG00000239306
RBM4_IL3336422	ENSG00000173933
RBM4B_IL3378411	ENSG00000173914
SPTBN2_IL3378433	ENSG00000173898
C11orf80_IL3336486	ENSG00000173715
RCE1_IL3336554	ENSG00000173653
LRFN4_IL3336576	ENSG00000173621
PC_IL3378541	ENSG00000173599
RHOD_IL3336680	ENSG00000173156
KDM2A_IL3336696	ENSG00000173120
ADRBK1_IL3336801	ENSG00000173020
ANKRD13D_IL3336857	ENSG00000172932
SSH3_IL3336906	ENSG00000172830
POLD4_IL3378732	ENSG00000175482
CLCF1_IL3378758	ENSG00000175505
RAD9A_IL3336951	ENSG00000172613
PPP1CA_IL3378790	ENSG00000172531
CARNS1_IL3337042	ENSG00000172508
RPS6KB2_IL3337067	ENSG00000175634
CORO1B_IL3378830	ENSG00000172725
GPR152_IL3378851	ENSG00000175514
CABP4_IL3337109	ENSG00000175544
TMEM134_IL3378867	ENSG00000172663
AIP_IL3337137	ENSG00000110711
PITPNM1_IL3378895	ENSG00000110697
