Probe	Ensembl	Correlation
ENSG00000065361	ENSG00000065361	1
ENSG00000065618	ENSG00000065618	1
ENSG00000066279	ENSG00000066279	1
ENSG00000066468	ENSG00000066468	1
ENSG00000066735	ENSG00000066735	1
ENSG00000067798	ENSG00000067798	1
ENSG00000068137	ENSG00000068137	1
ENSG00000069696	ENSG00000069696	1
ENSG00000070031	ENSG00000070031	1
ENSG00000071282	ENSG00000071282	1
ENSG00000071539	ENSG00000071539	1
ENSG00000072201	ENSG00000072201	1
ENSG00000072682	ENSG00000072682	1
ENSG00000073670	ENSG00000073670	1
ENSG00000074181	ENSG00000074181	1
ENSG00000074527	ENSG00000074527	1
ENSG00000074590	ENSG00000074590	1
ENSG00000075391	ENSG00000075391	1
ENSG00000075886	ENSG00000075886	1
ENSG00000076382	ENSG00000076382	1
ENSG00000076706	ENSG00000076706	1
ENSG00000077616	ENSG00000077616	1
ENSG00000077935	ENSG00000077935	1
ENSG00000078053	ENSG00000078053	1
ENSG00000078114	ENSG00000078114	1
ENSG00000078401	ENSG00000078401	1
ENSG00000078900	ENSG00000078900	1
ENSG00000079150	ENSG00000079150	1
ENSG00000079156	ENSG00000079156	1
ENSG00000079215	ENSG00000079215	1
ENSG00000079393	ENSG00000079393	1
ENSG00000079931	ENSG00000079931	1
ENSG00000080007	ENSG00000080007	1
ENSG00000081181	ENSG00000081181	1
ENSG00000083842	ENSG00000083842	1
ENSG00000084710	ENSG00000084710	1
ENSG00000085741	ENSG00000085741	1
ENSG00000086289	ENSG00000086289	1
ENSG00000087076	ENSG00000087076	1
ENSG00000087085	ENSG00000087085	1
ENSG00000087299	ENSG00000087299	1
ENSG00000088002	ENSG00000088002	1
ENSG00000088305	ENSG00000088305	1
ENSG00000088340	ENSG00000088340	1
ENSG00000088836	ENSG00000088836	1
ENSG00000088882	ENSG00000088882	1
ENSG00000089685	ENSG00000089685	1
ENSG00000090104	ENSG00000090104	1
ENSG00000091129	ENSG00000091129	1
ENSG00000091136	ENSG00000091136	1
ENSG00000091513	ENSG00000091513	1
ENSG00000091622	ENSG00000091622	1
ENSG00000091651	ENSG00000091651	1
ENSG00000092853	ENSG00000092853	1
ENSG00000095464	ENSG00000095464	1
ENSG00000095637	ENSG00000095637	1
ENSG00000095739	ENSG00000095739	1
ENSG00000099256	ENSG00000099256	1
ENSG00000099834	ENSG00000099834	1
ENSG00000099957	ENSG00000099957	1
ENSG00000100012	ENSG00000100012	1
ENSG00000100320	ENSG00000100320	1
ENSG00000100399	ENSG00000100399	1
ENSG00000100433	ENSG00000100433	1
ENSG00000100473	ENSG00000100473	1
ENSG00000100678	ENSG00000100678	1
ENSG00000101003	ENSG00000101003	1
ENSG00000101049	ENSG00000101049	1
ENSG00000101132	ENSG00000101132	1
ENSG00000101187	ENSG00000101187	1
ENSG00000101210	ENSG00000101210	1
ENSG00000101447	ENSG00000101447	1
ENSG00000102904	ENSG00000102904	1
ENSG00000103034	ENSG00000103034	1
ENSG00000103067	ENSG00000103067	1
ENSG00000103089	ENSG00000103089	1
ENSG00000103316	ENSG00000103316	1
ENSG00000103534	ENSG00000103534	1
ENSG00000103723	ENSG00000103723	1
ENSG00000103740	ENSG00000103740	1
ENSG00000103852	ENSG00000103852	1
ENSG00000104327	ENSG00000104327	1
ENSG00000104368	ENSG00000104368	1
ENSG00000104432	ENSG00000104432	1
ENSG00000104722	ENSG00000104722	1
ENSG00000104808	ENSG00000104808	1
ENSG00000104835	ENSG00000104835	1
ENSG00000104899	ENSG00000104899	1
ENSG00000105146	ENSG00000105146	1
ENSG00000105246	ENSG00000105246	1
ENSG00000105427	ENSG00000105427	1
ENSG00000105464	ENSG00000105464	1
ENSG00000105492	ENSG00000105492	1
ENSG00000105509	ENSG00000105509	1
ENSG00000105613	ENSG00000105613	1
ENSG00000105672	ENSG00000105672	1
ENSG00000105971	ENSG00000105971	1
ENSG00000105974	ENSG00000105974	1
ENSG00000106018	ENSG00000106018	1
ENSG00000106258	ENSG00000106258	1
ENSG00000106336	ENSG00000106336	1
ENSG00000106341	ENSG00000106341	1
ENSG00000106526	ENSG00000106526	1
ENSG00000106686	ENSG00000106686	1
ENSG00000107130	ENSG00000107130	1
ENSG00000107147	ENSG00000107147	1
ENSG00000107249	ENSG00000107249	1
ENSG00000107731	ENSG00000107731	1
ENSG00000108551	ENSG00000108551	1
ENSG00000108576	ENSG00000108576	1
ENSG00000108641	ENSG00000108641	1
ENSG00000108813	ENSG00000108813	1
ENSG00000108823	ENSG00000108823	1
ENSG00000108961	ENSG00000108961	1
ENSG00000109047	ENSG00000109047	1
ENSG00000109927	ENSG00000109927	1
ENSG00000110076	ENSG00000110076	1
ENSG00000110092	ENSG00000110092	1
ENSG00000110169	ENSG00000110169	1
ENSG00000110536	ENSG00000110536	1
ENSG00000110693	ENSG00000110693	1
ENSG00000110723	ENSG00000110723	1
ENSG00000110881	ENSG00000110881	1
ENSG00000111247	ENSG00000111247	1
ENSG00000111254	ENSG00000111254	1
ENSG00000111291	ENSG00000111291	1
ENSG00000111537	ENSG00000111537	1
ENSG00000111664	ENSG00000111664	1
ENSG00000111879	ENSG00000111879	1
ENSG00000111886	ENSG00000111886	1
ENSG00000112210	ENSG00000112210	1
ENSG00000112212	ENSG00000112212	1
ENSG00000112293	ENSG00000112293	1
ENSG00000112309	ENSG00000112309	1
ENSG00000112320	ENSG00000112320	1
ENSG00000112619	ENSG00000112619	1
ENSG00000112742	ENSG00000112742	1
ENSG00000112812	ENSG00000112812	1
ENSG00000112874	ENSG00000112874	1
ENSG00000112902	ENSG00000112902	1
ENSG00000112984	ENSG00000112984	1
ENSG00000113356	ENSG00000113356	1
ENSG00000113494	ENSG00000113494	1
ENSG00000113645	ENSG00000113645	1
ENSG00000113763	ENSG00000113763	1
ENSG00000113966	ENSG00000113966	1
ENSG00000114455	ENSG00000114455	1
ENSG00000114739	ENSG00000114739	1
ENSG00000115457	ENSG00000115457	1
ENSG00000115596	ENSG00000115596	1
ENSG00000115657	ENSG00000115657	1
ENSG00000116014	ENSG00000116014	1
ENSG00000116254	ENSG00000116254	1
ENSG00000116285	ENSG00000116285	1
ENSG00000116675	ENSG00000116675	1
ENSG00000116761	ENSG00000116761	1
ENSG00000116885	ENSG00000116885	1
ENSG00000117013	ENSG00000117013	1
ENSG00000117215	ENSG00000117215	1
ENSG00000117400	ENSG00000117400	1
ENSG00000117791	ENSG00000117791	1
ENSG00000118156	ENSG00000118156	1
ENSG00000118257	ENSG00000118257	1
ENSG00000118276	ENSG00000118276	1
ENSG00000118292	ENSG00000118292	1
ENSG00000118298	ENSG00000118298	1
ENSG00000118307	ENSG00000118307	1
ENSG00000118432	ENSG00000118432	1
ENSG00000118557	ENSG00000118557	1
ENSG00000118777	ENSG00000118777	1
ENSG00000118804	ENSG00000118804	1
ENSG00000119042	ENSG00000119042	1
ENSG00000119147	ENSG00000119147	1
ENSG00000119630	ENSG00000119630	1
ENSG00000119636	ENSG00000119636	1
ENSG00000119725	ENSG00000119725	1
ENSG00000119737	ENSG00000119737	1
ENSG00000119865	ENSG00000119865	1
ENSG00000119915	ENSG00000119915	1
ENSG00000120156	ENSG00000120156	1
ENSG00000120215	ENSG00000120215	1
ENSG00000120256	ENSG00000120256	1
ENSG00000120756	ENSG00000120756	1
ENSG00000120903	ENSG00000120903	1
ENSG00000121053	ENSG00000121053	1
ENSG00000121236	ENSG00000121236	1
ENSG00000121570	ENSG00000121570	1
ENSG00000121621	ENSG00000121621	1
ENSG00000121690	ENSG00000121690	1
ENSG00000121742	ENSG00000121742	1
ENSG00000121769	ENSG00000121769	1
ENSG00000122043	ENSG00000122043	1
ENSG00000122477	ENSG00000122477	1
ENSG00000122877	ENSG00000122877	1
ENSG00000122970	ENSG00000122970	1
ENSG00000123009	ENSG00000123009	1
ENSG00000123342	ENSG00000123342	1
ENSG00000123485	ENSG00000123485	1
ENSG00000124006	ENSG00000124006	1
ENSG00000124091	ENSG00000124091	1
ENSG00000124134	ENSG00000124134	1
ENSG00000124216	ENSG00000124216	1
ENSG00000124233	ENSG00000124233	1
ENSG00000124251	ENSG00000124251	1
ENSG00000124257	ENSG00000124257	1
ENSG00000124302	ENSG00000124302	1
ENSG00000124557	ENSG00000124557	1
ENSG00000124657	ENSG00000124657	1
ENSG00000124780	ENSG00000124780	1
ENSG00000124785	ENSG00000124785	1
ENSG00000124875	ENSG00000124875	1
ENSG00000124882	ENSG00000124882	1
ENSG00000125462	ENSG00000125462	1
ENSG00000125498	ENSG00000125498	1
ENSG00000125531	ENSG00000125531	1
ENSG00000125657	ENSG00000125657	1
ENSG00000125895	ENSG00000125895	1
ENSG00000126231	ENSG00000126231	1
ENSG00000126460	ENSG00000126460	1
ENSG00000126787	ENSG00000126787	1
ENSG00000126803	ENSG00000126803	1
ENSG00000127249	ENSG00000127249	1
ENSG00000127329	ENSG00000127329	1
ENSG00000127366	ENSG00000127366	1
ENSG00000127423	ENSG00000127423	1
ENSG00000127688	ENSG00000127688	1
ENSG00000127774	ENSG00000127774	1
ENSG00000127955	ENSG00000127955	1
ENSG00000127990	ENSG00000127990	1
ENSG00000128040	ENSG00000128040	1
ENSG00000128253	ENSG00000128253	1
ENSG00000128271	ENSG00000128271	1
ENSG00000128578	ENSG00000128578	1
ENSG00000128617	ENSG00000128617	1
ENSG00000128641	ENSG00000128641	1
ENSG00000128918	ENSG00000128918	1
ENSG00000129167	ENSG00000129167	1
ENSG00000129194	ENSG00000129194	1
ENSG00000129204	ENSG00000129204	1
ENSG00000129437	ENSG00000129437	1
ENSG00000129538	ENSG00000129538	1
ENSG00000129595	ENSG00000129595	1
ENSG00000129654	ENSG00000129654	1
ENSG00000129810	ENSG00000129810	1
ENSG00000130037	ENSG00000130037	1
ENSG00000130307	ENSG00000130307	1
ENSG00000130513	ENSG00000130513	1
ENSG00000130545	ENSG00000130545	1
ENSG00000130635	ENSG00000130635	1
ENSG00000130643	ENSG00000130643	1
ENSG00000130783	ENSG00000130783	1
ENSG00000130948	ENSG00000130948	1
ENSG00000131459	ENSG00000131459	1
ENSG00000131746	ENSG00000131746	1
ENSG00000131941	ENSG00000131941	1
ENSG00000132000	ENSG00000132000	1
ENSG00000132141	ENSG00000132141	1
ENSG00000132259	ENSG00000132259	1
ENSG00000132517	ENSG00000132517	1
ENSG00000132518	ENSG00000132518	1
ENSG00000132561	ENSG00000132561	1
ENSG00000132563	ENSG00000132563	1
ENSG00000132698	ENSG00000132698	1
ENSG00000132970	ENSG00000132970	1
ENSG00000133101	ENSG00000133101	1
ENSG00000133105	ENSG00000133105	1
ENSG00000134028	ENSG00000134028	1
ENSG00000134184	ENSG00000134184	1
ENSG00000134193	ENSG00000134193	1
ENSG00000134253	ENSG00000134253	1
ENSG00000134317	ENSG00000134317	1
ENSG00000134508	ENSG00000134508	1
ENSG00000134548	ENSG00000134548	1
ENSG00000134716	ENSG00000134716	1
ENSG00000134765	ENSG00000134765	1
ENSG00000134769	ENSG00000134769	1
ENSG00000134901	ENSG00000134901	1
ENSG00000135094	ENSG00000135094	1
ENSG00000135253	ENSG00000135253	1
ENSG00000135314	ENSG00000135314	1
ENSG00000135451	ENSG00000135451	1
ENSG00000135747	ENSG00000135747	1
ENSG00000136052	ENSG00000136052	1
ENSG00000136114	ENSG00000136114	1
ENSG00000136206	ENSG00000136206	1
ENSG00000136235	ENSG00000136235	1
ENSG00000136492	ENSG00000136492	1
ENSG00000136848	ENSG00000136848	1
ENSG00000136866	ENSG00000136866	1
ENSG00000136895	ENSG00000136895	1
ENSG00000137507	ENSG00000137507	1
ENSG00000137672	ENSG00000137672	1
ENSG00000137812	ENSG00000137812	1
ENSG00000137843	ENSG00000137843	1
ENSG00000137970	ENSG00000137970	1
ENSG00000138131	ENSG00000138131	1
ENSG00000138180	ENSG00000138180	1
ENSG00000138193	ENSG00000138193	1
ENSG00000138316	ENSG00000138316	1
ENSG00000138336	ENSG00000138336	1
ENSG00000138755	ENSG00000138755	1
ENSG00000138778	ENSG00000138778	1
ENSG00000139173	ENSG00000139173	1
ENSG00000139438	ENSG00000139438	1
ENSG00000139610	ENSG00000139610	1
ENSG00000140675	ENSG00000140675	1
ENSG00000140807	ENSG00000140807	1
ENSG00000140839	ENSG00000140839	1
ENSG00000140945	ENSG00000140945	1
ENSG00000140986	ENSG00000140986	1
ENSG00000140993	ENSG00000140993	1
ENSG00000141028	ENSG00000141028	1
ENSG00000141161	ENSG00000141161	1
ENSG00000141665	ENSG00000141665	1
ENSG00000141756	ENSG00000141756	1
ENSG00000141977	ENSG00000141977	1
ENSG00000142025	ENSG00000142025	1
ENSG00000142279	ENSG00000142279	1
ENSG00000142606	ENSG00000142606	1
ENSG00000142621	ENSG00000142621	1
ENSG00000142959	ENSG00000142959	1
ENSG00000143228	ENSG00000143228	1
ENSG00000143257	ENSG00000143257	1
ENSG00000143318	ENSG00000143318	1
ENSG00000143429	ENSG00000143429	1
ENSG00000143450	ENSG00000143450	1
ENSG00000143452	ENSG00000143452	1
ENSG00000143479	ENSG00000143479	1
ENSG00000143494	ENSG00000143494	1
ENSG00000143850	ENSG00000143850	1
ENSG00000143882	ENSG00000143882	1
ENSG00000144061	ENSG00000144061	1
ENSG00000144426	ENSG00000144426	1
ENSG00000144488	ENSG00000144488	1
ENSG00000144648	ENSG00000144648	1
ENSG00000144668	ENSG00000144668	1
ENSG00000144792	ENSG00000144792	1
ENSG00000144893	ENSG00000144893	1
ENSG00000144935	ENSG00000144935	1
ENSG00000145103	ENSG00000145103	1
ENSG00000145244	ENSG00000145244	1
ENSG00000145555	ENSG00000145555	1
ENSG00000145708	ENSG00000145708	1
ENSG00000145736	ENSG00000145736	1
ENSG00000145850	ENSG00000145850	1
ENSG00000145965	ENSG00000145965	1
ENSG00000146197	ENSG00000146197	1
ENSG00000146242	ENSG00000146242	1
ENSG00000146411	ENSG00000146411	1
ENSG00000146477	ENSG00000146477	1
ENSG00000146700	ENSG00000146700	1
ENSG00000146955	ENSG00000146955	1
ENSG00000147642	ENSG00000147642	1
ENSG00000147650	ENSG00000147650	1
ENSG00000148204	ENSG00000148204	1
ENSG00000148225	ENSG00000148225	1
ENSG00000148488	ENSG00000148488	1
ENSG00000148795	ENSG00000148795	1
ENSG00000148935	ENSG00000148935	1
ENSG00000149243	ENSG00000149243	1
ENSG00000149346	ENSG00000149346	1
ENSG00000149403	ENSG00000149403	1
ENSG00000149534	ENSG00000149534	1
ENSG00000149634	ENSG00000149634	1
ENSG00000150281	ENSG00000150281	1
ENSG00000150594	ENSG00000150594	1
ENSG00000150625	ENSG00000150625	1
ENSG00000150760	ENSG00000150760	1
ENSG00000151012	ENSG00000151012	1
ENSG00000151090	ENSG00000151090	1
ENSG00000151320	ENSG00000151320	1
ENSG00000151693	ENSG00000151693	1
ENSG00000151773	ENSG00000151773	1
ENSG00000151789	ENSG00000151789	1
ENSG00000151846	ENSG00000151846	1
ENSG00000151952	ENSG00000151952	1
ENSG00000152078	ENSG00000152078	1
ENSG00000152128	ENSG00000152128	1
ENSG00000152377	ENSG00000152377	1
ENSG00000152503	ENSG00000152503	1
ENSG00000152767	ENSG00000152767	1
ENSG00000152782	ENSG00000152782	1
ENSG00000153012	ENSG00000153012	1
ENSG00000153093	ENSG00000153093	1
ENSG00000153157	ENSG00000153157	1
ENSG00000153253	ENSG00000153253	1
ENSG00000153495	ENSG00000153495	1
ENSG00000153531	ENSG00000153531	1
ENSG00000153832	ENSG00000153832	1
ENSG00000153902	ENSG00000153902	1
ENSG00000154099	ENSG00000154099	1
ENSG00000154227	ENSG00000154227	1
ENSG00000154262	ENSG00000154262	1
ENSG00000154263	ENSG00000154263	1
ENSG00000154274	ENSG00000154274	1
ENSG00000154721	ENSG00000154721	1
ENSG00000154736	ENSG00000154736	1
ENSG00000154839	ENSG00000154839	1
ENSG00000154914	ENSG00000154914	1
ENSG00000154920	ENSG00000154920	1
ENSG00000155428	ENSG00000155428	1
ENSG00000155761	ENSG00000155761	1
ENSG00000155980	ENSG00000155980	1
ENSG00000156011	ENSG00000156011	1
ENSG00000156097	ENSG00000156097	1
ENSG00000156113	ENSG00000156113	1
ENSG00000156172	ENSG00000156172	1
ENSG00000156535	ENSG00000156535	1
ENSG00000156564	ENSG00000156564	1
ENSG00000156970	ENSG00000156970	1
ENSG00000157111	ENSG00000157111	1
ENSG00000157224	ENSG00000157224	1
ENSG00000157315	ENSG00000157315	1
ENSG00000157388	ENSG00000157388	1
ENSG00000157470	ENSG00000157470	1
ENSG00000157554	ENSG00000157554	1
ENSG00000157653	ENSG00000157653	1
ENSG00000157856	ENSG00000157856	1
ENSG00000157999	ENSG00000157999	1
ENSG00000158023	ENSG00000158023	1
ENSG00000158163	ENSG00000158163	1
ENSG00000158270	ENSG00000158270	1
ENSG00000158428	ENSG00000158428	1
ENSG00000158485	ENSG00000158485	1
ENSG00000158528	ENSG00000158528	1
ENSG00000158683	ENSG00000158683	1
ENSG00000158748	ENSG00000158748	1
ENSG00000158859	ENSG00000158859	1
ENSG00000158966	ENSG00000158966	1
ENSG00000159247	ENSG00000159247	1
ENSG00000159263	ENSG00000159263	1
ENSG00000159648	ENSG00000159648	1
ENSG00000159708	ENSG00000159708	1
ENSG00000159904	ENSG00000159904	1
ENSG00000160097	ENSG00000160097	1
ENSG00000160229	ENSG00000160229	1
ENSG00000160678	ENSG00000160678	1
ENSG00000160716	ENSG00000160716	1
ENSG00000160963	ENSG00000160963	1
ENSG00000161055	ENSG00000161055	1
ENSG00000161132	ENSG00000161132	1
ENSG00000161640	ENSG00000161640	1
ENSG00000162062	ENSG00000162062	1
ENSG00000162267	ENSG00000162267	1
ENSG00000162407	ENSG00000162407	1
ENSG00000162433	ENSG00000162433	1
ENSG00000162482	ENSG00000162482	1
ENSG00000162630	ENSG00000162630	1
ENSG00000162849	ENSG00000162849	1
ENSG00000162877	ENSG00000162877	1
ENSG00000162944	ENSG00000162944	1
ENSG00000162959	ENSG00000162959	1
ENSG00000163006	ENSG00000163006	1
ENSG00000163046	ENSG00000163046	1
ENSG00000163053	ENSG00000163053	1
ENSG00000163093	ENSG00000163093	1
ENSG00000163251	ENSG00000163251	1
ENSG00000163357	ENSG00000163357	1
ENSG00000163435	ENSG00000163435	1
ENSG00000163485	ENSG00000163485	1
ENSG00000163492	ENSG00000163492	1
ENSG00000163806	ENSG00000163806	1
ENSG00000163808	ENSG00000163808	1
ENSG00000163814	ENSG00000163814	1
ENSG00000163833	ENSG00000163833	1
ENSG00000163885	ENSG00000163885	1
ENSG00000164037	ENSG00000164037	1
ENSG00000164045	ENSG00000164045	1
ENSG00000164056	ENSG00000164056	1
ENSG00000164078	ENSG00000164078	1
ENSG00000164171	ENSG00000164171	1
ENSG00000164237	ENSG00000164237	1
ENSG00000164241	ENSG00000164241	1
ENSG00000164265	ENSG00000164265	1
ENSG00000164342	ENSG00000164342	1
ENSG00000164484	ENSG00000164484	1
ENSG00000164638	ENSG00000164638	1
ENSG00000164669	ENSG00000164669	1
ENSG00000164687	ENSG00000164687	1
ENSG00000164845	ENSG00000164845	1
ENSG00000164929	ENSG00000164929	1
ENSG00000164989	ENSG00000164989	1
ENSG00000165125	ENSG00000165125	1
ENSG00000165171	ENSG00000165171	1
ENSG00000165304	ENSG00000165304	1
ENSG00000165338	ENSG00000165338	1
ENSG00000165507	ENSG00000165507	1
ENSG00000165511	ENSG00000165511	1
ENSG00000165568	ENSG00000165568	1
ENSG00000165655	ENSG00000165655	1
ENSG00000165695	ENSG00000165695	1
ENSG00000165731	ENSG00000165731	1
ENSG00000165810	ENSG00000165810	1
ENSG00000165996	ENSG00000165996	1
ENSG00000166147	ENSG00000166147	1
ENSG00000166250	ENSG00000166250	1
ENSG00000166263	ENSG00000166263	1
ENSG00000166265	ENSG00000166265	1
ENSG00000166323	ENSG00000166323	1
ENSG00000166333	ENSG00000166333	1
ENSG00000166342	ENSG00000166342	1
ENSG00000166444	ENSG00000166444	1
ENSG00000166546	ENSG00000166546	1
ENSG00000166578	ENSG00000166578	1
ENSG00000166682	ENSG00000166682	1
ENSG00000166736	ENSG00000166736	1
ENSG00000166743	ENSG00000166743	1
ENSG00000166763	ENSG00000166763	1
ENSG00000166897	ENSG00000166897	1
ENSG00000166924	ENSG00000166924	1
ENSG00000167103	ENSG00000167103	1
ENSG00000167105	ENSG00000167105	1
ENSG00000167216	ENSG00000167216	1
ENSG00000167281	ENSG00000167281	1
ENSG00000167306	ENSG00000167306	1
ENSG00000167383	ENSG00000167383	1
ENSG00000167414	ENSG00000167414	1
ENSG00000167476	ENSG00000167476	1
ENSG00000167554	ENSG00000167554	1
ENSG00000167588	ENSG00000167588	1
ENSG00000167614	ENSG00000167614	1
ENSG00000167701	ENSG00000167701	1
ENSG00000167723	ENSG00000167723	1
ENSG00000167769	ENSG00000167769	1
ENSG00000167779	ENSG00000167779	1
ENSG00000167914	ENSG00000167914	1
ENSG00000168079	ENSG00000168079	1
ENSG00000168260	ENSG00000168260	1
ENSG00000168306	ENSG00000168306	1
ENSG00000168386	ENSG00000168386	1
ENSG00000168502	ENSG00000168502	1
ENSG00000168679	ENSG00000168679	1
ENSG00000168754	ENSG00000168754	1
ENSG00000169184	ENSG00000169184	1
ENSG00000169255	ENSG00000169255	1
ENSG00000169291	ENSG00000169291	1
ENSG00000169314	ENSG00000169314	1
ENSG00000169432	ENSG00000169432	1
ENSG00000169507	ENSG00000169507	1
ENSG00000169629	ENSG00000169629	1
ENSG00000169744	ENSG00000169744	1
ENSG00000169750	ENSG00000169750	1
ENSG00000169758	ENSG00000169758	1
ENSG00000169885	ENSG00000169885	1
ENSG00000169918	ENSG00000169918	1
ENSG00000170092	ENSG00000170092	1
ENSG00000170264	ENSG00000170264	1
ENSG00000170312	ENSG00000170312	1
ENSG00000170390	ENSG00000170390	1
ENSG00000170417	ENSG00000170417	1
ENSG00000170442	ENSG00000170442	1
ENSG00000170801	ENSG00000170801	1
ENSG00000170835	ENSG00000170835	1
ENSG00000170891	ENSG00000170891	1
ENSG00000170917	ENSG00000170917	1
ENSG00000170954	ENSG00000170954	1
ENSG00000170955	ENSG00000170955	1
ENSG00000171084	ENSG00000171084	1
ENSG00000171121	ENSG00000171121	1
ENSG00000171160	ENSG00000171160	1
ENSG00000171189	ENSG00000171189	1
ENSG00000171385	ENSG00000171385	1
ENSG00000171408	ENSG00000171408	1
ENSG00000171451	ENSG00000171451	1
ENSG00000171714	ENSG00000171714	1
ENSG00000171757	ENSG00000171757	1
ENSG00000171847	ENSG00000171847	1
ENSG00000171914	ENSG00000171914	1
ENSG00000171943	ENSG00000171943	1
ENSG00000172236	ENSG00000172236	1
ENSG00000172250	ENSG00000172250	1
ENSG00000172260	ENSG00000172260	1
ENSG00000172348	ENSG00000172348	1
ENSG00000172361	ENSG00000172361	1
ENSG00000172382	ENSG00000172382	1
ENSG00000172548	ENSG00000172548	1
ENSG00000172967	ENSG00000172967	1
ENSG00000173040	ENSG00000173040	1
ENSG00000173068	ENSG00000173068	1
ENSG00000173262	ENSG00000173262	1
ENSG00000173391	ENSG00000173391	1
ENSG00000173406	ENSG00000173406	1
ENSG00000173421	ENSG00000173421	1
ENSG00000173567	ENSG00000173567	1
ENSG00000173578	ENSG00000173578	1
ENSG00000173727	ENSG00000173727	1
ENSG00000173809	ENSG00000173809	1
ENSG00000173894	ENSG00000173894	1
ENSG00000173898	ENSG00000173898	1
ENSG00000174233	ENSG00000174233	1
ENSG00000174255	ENSG00000174255	1
ENSG00000174307	ENSG00000174307	1
ENSG00000174371	ENSG00000174371	1
ENSG00000174482	ENSG00000174482	1
ENSG00000174483	ENSG00000174483	1
ENSG00000174501	ENSG00000174501	1
ENSG00000174586	ENSG00000174586	1
ENSG00000174607	ENSG00000174607	1
ENSG00000174628	ENSG00000174628	1
ENSG00000174672	ENSG00000174672	1
ENSG00000174697	ENSG00000174697	1
ENSG00000174827	ENSG00000174827	1
ENSG00000174977	ENSG00000174977	1
ENSG00000175164	ENSG00000175164	1
ENSG00000175206	ENSG00000175206	1
ENSG00000175267	ENSG00000175267	1
ENSG00000175279	ENSG00000175279	1
ENSG00000175352	ENSG00000175352	1
ENSG00000175445	ENSG00000175445	1
ENSG00000175449	ENSG00000175449	1
ENSG00000175548	ENSG00000175548	1
ENSG00000175592	ENSG00000175592	1
ENSG00000175600	ENSG00000175600	1
ENSG00000175741	ENSG00000175741	1
ENSG00000175746	ENSG00000175746	1
ENSG00000175793	ENSG00000175793	1
ENSG00000175800	ENSG00000175800	1
ENSG00000175886	ENSG00000175886	1
ENSG00000176153	ENSG00000176153	1
ENSG00000176160	ENSG00000176160	1
ENSG00000176894	ENSG00000176894	1
ENSG00000176909	ENSG00000176909	1
ENSG00000177025	ENSG00000177025	1
ENSG00000177076	ENSG00000177076	1
ENSG00000177098	ENSG00000177098	1
